# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jun 09 02:30:18 CEST 2020 [seed=1587935552865]
# -seed 1587935552865 HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
6400000	0.23741877059257893	4.830738413122812	1.3198405004525655	4.018253458353066	0.5956833749533617	1.843902043646396	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6410000	0.2754861727017218	0.7379117056456664	0.7220880503523708	0.933375460445653	0.06955293019475345	0.6576972166265735	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6420000	0.8231596933127646	1.5537131787246192	1.1278062219756766	0.6856201642058806	1.8432474137065824	0.770783925828274	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6430000	0.2714171539486976	4.904393737712945	1.1335863937178972	1.4448027550951443	0.25097163854143606	1.342466060366857	1.0	1.0	0.0	1.0	1.0	1.0	5.0
6440000	0.8223980098430015	4.01489757615254	1.0929805294089854	0.7534697617819621	1.0832818342036643	0.8326192825037367	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6450000	0.30706290636972133	0.5900984031505414	0.1274716951469613	0.36184958501465414	0.6990502760983516	0.2839487947746505	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6460000	1.2951577939356302	4.693879592705721	1.527393467708681	1.4066647097105327	0.21689543982951817	1.3386739925894764	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6470000	0.9006865176548846	4.577866435694342	2.4545301063064326	0.5335497968178458	2.0552998831970175	1.0301460327188647	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6480000	0.3047990081256857	1.5856232950848024	0.24290917608713483	0.010388975541905406	0.8512351632537676	0.05400991024200615	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6490000	0.5729818140829134	2.8792551968569318	2.528364185512211	0.13610668839739276	0.09544599031526203	0.28556285705098783	1.0	1.0	0.0	1.0	1.0	1.0	5.0
6500000	0.3003055765385319	1.464230220245492	0.645277121329837	1.4535839724071027	0.2835069939304705	2.4041373323398267	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6510000	0.31342345077151335	2.1086560395244374	0.8198692724500726	1.830076444693828	1.517390375777185	1.174788008032581	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6520000	0.08489848108728583	0.4579468783998842	1.1670430923259276	0.8082528721506164	0.0947957891803759	2.1984922755206067	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6530000	0.22175132348862903	1.1862330273020871	0.0980344759224141	0.2991458608997664	0.007352762273320993	0.6194421538342831	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6540000	0.774184678174777	3.0928621292454794	0.09019026096823672	1.3512204208289156	0.3451598795735974	0.1731383147158786	1.0	1.0	0.0	1.0	1.0	1.0	5.0
6550000	0.6380976130854659	2.5744392591849232	1.271819144458831	1.1542091463240838	0.7636932745639066	0.16913286355018559	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6560000	0.13189610375749414	2.4766826238026254	1.0734163004364725	0.6784199189761151	1.9915899250414513	0.5360348995665485	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6570000	0.4602183385400231	0.9284803601702042	0.07283900048230588	0.06577801889728879	0.6950528406751915	0.2700535782763604	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6580000	0.6385518139818548	1.7865301090062295	0.17861954756428197	0.6219777730528762	0.09537222017996924	0.5674530477081754	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6590000	0.3664068678067868	3.7608252216966203	0.8980869403220074	0.4615804876909557	0.9645809264510988	0.17583253275149618	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6600000	0.9076577917967267	0.7353090698153708	0.7151844124531294	0.16495485745794985	0.42384062690136626	0.17754012949469108	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6610000	0.4571587597271505	3.5191435976596597	0.6981307046369132	0.9681649277707901	0.34502031305168107	0.374559858788495	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6620000	1.3785561560458615	2.9876540454487763	0.25847643629620104	1.0914277672755137	1.133467182467184	0.15428040478911811	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6630000	0.37344548875176964	1.4266349033873362	0.3556348000367098	0.8372178374900855	0.3793100056632399	0.5682941526424529	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6640000	1.895769409478873	1.3775755319858218	0.7498208813907331	0.02581777397548551	1.0729647774764595	1.8814004956260726	0.0	1.0	0.0	1.0	1.0	1.0	4.0
6650000	0.49763590136131564	2.906994246598	0.14297099384294581	0.5045814428346183	0.6787856373163774	0.15833051078303093	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6660000	0.34013168711190456	0.6906386236321866	0.11352447470164391	0.007872850828237108	0.27108443809515437	1.074115892541043	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6670000	0.5635938600371416	4.318748247349659	0.0738858064469352	0.7096462438411887	2.078285444231505	0.1113594513050686	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6680000	0.11941687471147476	1.4507599693116104	0.09088479800390374	0.6904549418860102	0.996115617685198	0.3186338578789761	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6690000	0.06842214960618002	0.8908287836504003	1.8192676206859413	0.05585824015371126	0.10932959031533578	0.39810280398449827	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6700000	0.5798990042705348	6.724562775517255	0.5184614309292738	1.0660220977485826	3.477344912670888	2.862795846152892	0.0	1.0	1.0	0.0	1.0	1.0	4.0
6710000	0.4902566611009274	1.3855967905701945	0.3046176821493394	0.030161934774536825	0.3997161258524341	0.17467740875505752	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6720000	0.11386251606845134	1.9908696191960216	1.253752042727669	1.5214635757539487	1.1903840472330767	0.42047140888447815	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6730000	0.2453568252485519	2.298330230715046	2.278996482811651	1.6689856736698967	1.95816548622497	1.3856154667449523	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6740000	0.21678201658493854	3.2919366601111535	0.3066833410564367	0.13227699651985977	0.14151356854833885	0.26629018411332234	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6750000	0.22972974203138755	2.3843073372998598	0.6246364124293429	0.7013167870510847	0.46470931863108134	0.5953533683221456	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6760000	2.727158673624747	3.668840778257728	0.4860336008700862	0.7776439014948906	1.527038538975505	4.689405425684631	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6770000	0.18658211516104198	1.1814279976436997	1.0786948558928358	0.02935820908266402	0.8735090146578832	1.0377380679406283	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6780000	0.680748855965534	2.1095325438175316	0.7833572623486196	0.5870805345756297	0.26660422689417695	0.29786285173587507	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6790000	0.28441860603599184	3.399808082417674	1.4237643992704303	0.5445075753505657	0.16863828825327948	0.10768658431669766	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6800000	0.9970369405246903	3.6640565889417593	1.8811247114492264	1.9534305391706295	0.7127449935330261	1.2073340960452883	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6810000	0.2460618961721221	2.273311555857627	0.22251165003278578	0.3269958434612725	0.3968094267976041	1.362508394742123	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6820000	0.7694711231404581	3.2604558818350116	1.772530231895454	0.12352791930920126	0.2491718430001224	0.5728578838412326	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6830000	0.15706666978774136	3.339859982342652	1.7575719728984018	0.31251846092057894	1.670585465558345	0.4072996189032399	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6840000	0.32076612796917287	1.4991878639434784	0.10477014768722079	1.396621321165022	0.6539688508041209	0.020381949279522315	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6850000	0.3872255551300114	1.5617812948922993	0.03206422018664809	0.5528949894639781	0.09516005910488486	0.6209804865449174	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6860000	0.5307806394996752	2.512837837712321	0.10284139541368643	1.8134205474652334	3.175122225315269	0.18656581039354653	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6870000	0.9067426102418439	0.9509787516513017	0.5148020032510845	0.5897964730513038	0.8479829105971117	1.93531887013641	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6880000	0.16753272804680092	5.167815809076007	0.6104452044809819	0.36154776400604	0.8658725461468674	0.07815568160185281	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6890000	0.1815549588138121	2.6270478669923643	0.028357798039534293	0.020001322707041008	1.2703184972555912	1.229983406835693	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6900000	1.0301314345363204	1.1846692257844937	0.990729194273432	0.30294397949083574	0.41271225411454704	0.9184794659113861	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6910000	0.3726295613912984	3.890649053136565	0.9462903722398002	0.0043115455626948195	0.13746846370335533	1.1461518058283673	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6920000	1.470590221811909	3.767715520323511	0.29761346845078607	1.5613455963965208	2.24982423060406	0.9482603629460064	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6930000	0.253773144404978	1.781762179831949	0.06708301672103431	0.6743878152080907	1.5575424544111147	1.3738238844090698	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6940000	0.16149036244410142	0.5684108802446651	0.5186245414481386	0.9221687638335483	0.7793624050271862	1.1424427609809922	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6950000	0.24677494787802945	3.208347598949956	2.6502661245866546	0.802845686924491	0.011721784661501077	0.5251747118635445	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6960000	0.19624961886772718	0.7951248598175847	0.8851112202045194	0.2604157918058862	2.43255183178816	1.820220730735755	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6970000	0.6562859550327538	1.8823688006212427	0.6354025036007773	1.8887633323477417	0.969712020407922	1.9276988694512407	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6980000	0.34754812884786485	2.4283137182957346	1.4182171212685928	0.27892727006903717	2.0217099021062817	0.8896162749377058	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6990000	0.6034626185728003	1.7907586057119034	1.40268460809464	0.06735188930057058	0.13404835221943331	0.8591656346408314	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7000000	0.435099163722467	3.2944157044672	0.8851868045213003	0.5231069528017347	0.7290559482688951	0.6100896949306223	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7010000	2.8915086398524354	3.341288962021491	1.3967559248805899	1.097078235103356	2.111098046051835	1.3035622659161854	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7020000	0.7060924600016701	2.2208188146721506	1.6228946567560132	0.30939351735126447	0.1408289377786486	1.2659770890428748	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7030000	0.799605816084864	1.4513527721976907	0.24915918882933516	2.2477424375494146	1.1854782082302067	1.6794702630834537	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7040000	0.7315201762037312	2.8656187606053463	2.5914238739514652	0.4705218426631043	0.7319336959308591	1.2181644712356046	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7050000	0.11419146414129365	1.1538647020304589	0.10579869387849015	0.10677297039999403	0.4220315543256468	2.808704772186982	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7060000	0.5481980522812692	1.3447703127330028	0.9768995688975585	2.2422071297131807	0.02924721985715768	0.14973168708662973	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7070000	0.5919228303145913	1.054849792496265	0.07098484178275916	0.08005708509370142	0.7713203154905159	0.16900757772314917	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7080000	0.017910153077535452	3.545091270272306	3.4239252471970567	1.8135435922788112	0.8441394467922197	1.9187682899740521	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7090000	0.17876095283553417	1.4755454498455824	0.25295745667251585	0.2730943626976958	1.2604551428320367	0.26874080707262915	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7100000	0.651257377046981	3.131116898824764	2.156440513130587	0.4055865176213843	3.408818647916389	2.8548756218117197	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7110000	0.31424108422007785	3.537435584239941	0.08977824823560336	0.44778046356550444	0.1149688520711776	0.8717141377230652	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7120000	1.2313823593265463	0.5871373902842922	0.4043778779000556	0.25362968369611366	0.13839175075774257	1.0707539774187216	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7130000	0.5570281707674136	2.545802775553111	1.5563756164466056	0.9684272476167047	0.20697966509516705	0.8761417929482193	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7140000	0.34368681196899536	1.4132006717626182	0.9727603553080348	1.432883326296296	0.36736814887231445	0.944525142115657	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7150000	0.28929690852294804	4.425052296962849	1.9153352402166355	1.442089684815969	0.9431090570446559	0.7493402534647351	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7160000	0.7127433149071384	2.00619109163526	0.9305792753994737	1.020816389331383	0.3257678386461649	2.47882606173146	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7170000	0.513928858146751	1.7906784175593826	0.7491364281478122	0.5610287075317691	1.758149011394394	0.2752031749521065	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7180000	0.5298459492788793	2.2590441116839033	0.6748186121313712	2.0614732070228956	0.18174387243021783	1.6366516616590359	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7190000	0.3648678848038277	1.8780434276472442	1.2371750933748986	0.8435260082637422	0.10849888024379896	1.7936233648028341	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7200000	0.8023636849466523	1.0591114450113814	0.5509955469371529	0.223192592457386	0.27607983952052145	0.8080319827551232	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7210000	0.812113567506833	2.2609329504101603	0.0832127531552219	0.1196380069303889	0.07331478925087591	2.4088593637491917	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7220000	0.6437501445695376	4.496745158206964	0.009623384090259385	0.6521755962487236	0.12310732429228424	0.04873319742997328	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7230000	0.18908822636189987	1.4124423512435362	0.10122587790355933	1.4374393500415954	2.584761449725584	0.045254231588597024	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7240000	0.09689465083998736	0.2288256470311339	0.11906076386361006	0.9977566447385484	0.7977959967261635	0.11957401062152215	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7250000	0.2579611859756974	1.1503588922684613	2.5905325369650614	0.8403255610275389	0.5124514383407733	2.3040001414255697	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7260000	0.5738150512662519	2.1979522831903284	0.6553791813229357	0.15228930750330785	0.7788547998172677	1.5389738827260688	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7270000	0.2005302550507566	2.6743693668232695	0.2560020866160039	2.1279421556768394	0.8483725580331035	1.6797552795741786	1.0	1.0	1.0	1.0	0.0	1.0	5.0
7280000	0.08803005492928241	1.3388275892597872	0.9884210508576514	2.177025668615717	1.0981114282925868	0.5311082430608913	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7290000	0.3991281085427874	3.4766773585029416	0.12708167660004513	1.8662516537526008	0.31217193506642826	0.10397971228929986	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7300000	0.5534167356109159	1.6633498972511649	0.4600877627600986	0.798583238500797	1.3144662386977886	0.39961117475679514	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7310000	0.16326465633980525	1.164004090823479	0.046038533549279226	0.0761150692925855	1.5359285291860263	0.19114881746408138	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7320000	0.33612476231895916	2.0740493271764673	0.22081809469988523	0.27193158941226264	0.3996023889486475	2.1144090210880466	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7330000	0.4666160490172501	2.2541872470748383	0.42739917367957275	1.0857729555371098	0.37165910148052894	0.21171118489854066	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7340000	0.2816876972941787	1.898000750239078	1.7110074551790893	4.444486855577229	0.34024664410199956	0.7097025999927914	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7350000	0.08193910890232756	0.6837015491764502	0.5329860795408673	0.24381432843609735	0.03409436638643047	0.6717055493905804	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7360000	0.3425005466268296	0.6136301778960103	0.6676545050175172	0.16348982492281575	0.9929029585443203	1.380476914200282	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7370000	0.23116750349807771	1.7203705015582034	0.2035173082019549	0.2549923871331769	0.1735890639227488	2.492527743943537	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7380000	0.8157313333187032	1.9106460398958234	1.0650270401676605	0.517722011102318	1.4214597850730855	0.7477363835112958	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7390000	1.0005019065022493	4.355214535069412	0.5998842300558844	0.8501142235188254	1.3552784336127883	0.577367894673794	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7400000	1.2722552759470385	2.410961815879854	1.1250890483202007	1.4959439713950609	0.5702238880168422	0.5762553929816757	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7410000	0.9159303462255187	1.3300206447359786	0.402427491225149	0.8448458058308932	0.6176016117142776	0.4708542722799915	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7420000	0.29967322305434446	2.5475788323627016	0.7969526418316184	0.8462180037599824	1.0823588101947053	0.41461191787681667	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7430000	0.07560169407867064	0.45466434400451033	0.29127934485556134	0.04219311938670023	0.03217679542379252	0.3429176242170941	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7440000	0.8276261695986715	2.1482844733019837	0.18033161249202148	5.048462371148574	1.6749176138455866	1.0743280022769908	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7450000	1.3010579109077967	0.8601913458457637	0.37002892650051933	1.4181164958687598	0.18715915662556018	0.859858588944786	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7460000	1.3885747755453801	1.4961708234590125	0.07914761973570177	0.37440722278252	0.1390609055963314	1.9152309573422912	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7470000	0.7650255780889774	4.1456856138926605	2.19046642234925	0.23087532481225478	0.9647336721278171	1.0169483026258406	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7480000	0.7825005247262288	1.4096662030354539	0.36423274789105803	0.22708448793609093	1.177078963011944	5.010693210848214	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7490000	0.3323294079125573	2.3491177939511134	1.32309446619903	0.2213403978407423	0.2082102775933891	2.5692633181815165	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7500000	0.5683324155298701	1.6327219221968274	1.126597990408889	0.026142380920957574	2.2643571710709525	0.9162065702738185	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7510000	0.3655698261663531	0.834230220088519	3.0175439370642074	0.20870408672829008	0.1744052341204623	1.3065525324818361	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7520000	0.33197903268686746	0.9872450451264861	0.3020762955537276	0.7007276683010212	3.2176306911560646	0.4727303733235952	1.0	1.0	1.0	1.0	0.0	1.0	5.0
7530000	0.1322431477409599	2.0452892287585662	0.7889913641141085	0.2552766519938935	0.24719845032962737	0.11886526049335339	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7540000	3.1440694840498384	0.7104632642461252	0.35922296781448165	0.08912109582582764	1.021763153208051	0.7927405564442532	0.0	1.0	1.0	1.0	0.0	1.0	4.0
7550000	0.7678215563053479	1.6282710850434743	0.7550107081824491	0.011136744582195199	0.14654888895288973	0.7264713265906871	1.0	1.0	1.0	1.0	0.0	1.0	5.0
7560000	0.03982671477172049	2.4895139811091243	0.6835146145001029	0.07461043202336232	0.76471572770855	0.2512003961492142	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7570000	0.6509632957324848	1.4359814502370178	2.538649433776398	1.684703493316249	0.16915472990094274	1.1583819187099365	1.0	1.0	0.0	1.0	1.0	1.0	5.0
7580000	0.15393878955547427	0.6326654475575968	0.747479615696447	1.9163954196891844	0.20971527812522406	0.05711427588283671	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7590000	0.39738946377248174	1.9167743045358634	1.6352150839295132	0.1395390169650989	0.06745989447317284	0.707086645600933	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7600000	0.4786261246262708	1.2499266746485411	0.6061876158262978	0.4776953050887179	1.5341869643962902	0.1843632088691631	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7610000	0.10612549318637286	2.0180621133107217	0.1103507602928913	0.0453930179925825	0.12336579392149703	0.028899390224284123	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7620000	0.184294439373895	3.4048174423658555	2.047617496283299	0.17666429606102851	0.09013214667818135	1.4915971109138246	1.0	1.0	0.0	1.0	1.0	1.0	5.0
7630000	0.7153536237465445	1.564178965217694	1.20679328674417	0.8843560125233904	1.0187394159393015	0.8448871948839647	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7640000	1.4958469707737432	1.3710324236100542	3.92693748166116	1.4198417607058307	1.229270906425276	0.38378718752559904	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7650000	0.18539278968458367	2.152797873433649	0.34837353963510026	0.5990362087360579	2.6369128177452628	0.9534474151567789	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7660000	0.025217027273895007	1.3331943938258033	4.539623765945246	0.12046818554638222	0.5578069898827671	0.08185375880824251	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7670000	0.5299562369477877	1.2548798009785482	2.786407728985432	0.11842403271675123	0.7064242524352812	0.1346880332119324	1.0	1.0	0.0	1.0	1.0	1.0	5.0
7680000	0.7965296798845046	2.1005526556822813	0.36703179334010183	0.5907515664852364	1.142694217708187	0.6149801364360571	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7690000	0.8190714450728721	1.2802432616565158	0.5773701746049599	0.639142064509245	0.5464050688111949	1.6316265017495957	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7700000	0.28757461448024996	1.4596190535730116	0.44157339329601847	0.19342795252498643	0.6794269067142035	1.1847646735778554	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7710000	0.2443458516579203	0.46405773166338254	1.2540558977667162	1.2220385108174194	0.56248096566419	0.15197555056267226	1.0	1.0	0.0	1.0	1.0	1.0	5.0
7720000	0.4819600060948548	4.495181258255655	0.4493289339644955	0.6667894433537284	0.5133528449614607	1.9954258136654792	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7730000	0.5501848037956306	1.9859987435709443	0.09306664825599271	0.09348029143843994	5.4576007220808656	0.9105090889484557	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7740000	0.07411693147652704	0.27869988215877856	0.21232037563059974	0.8020529414084373	0.1326648245993278	0.26839389377642414	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7750000	0.08797638099478339	0.6065469639341906	0.6140055297576511	0.017204886687678996	0.8566062420565289	0.4498664349182254	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7760000	0.9201244052468576	1.656919990094402	4.565458167195671	0.3899190697774942	1.1890308462613943	0.2619218757773989	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7770000	0.5155602535349892	1.7014784626736053	2.0579283573289313	0.967444152645045	2.9675188741618848	2.3281529881143848	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7780000	0.4566245492287519	0.9976436258848116	0.6492548778334017	0.016585318624938044	1.827523054635264	0.36642965563060126	1.0	1.0	0.0	1.0	1.0	1.0	5.0
7790000	0.4993618739323559	1.2818855143880943	1.4649339408313367	0.7656508584146922	0.2535389294214832	2.755777301894804	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7800000	0.34587828921762	2.1452734090167183	1.1618256583473223	1.1809319173222628	3.0304609573900283	0.42136813488795033	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7810000	0.4908538375830995	1.1408727247515422	0.21436973118149266	0.9853156591690978	0.1829925635027573	0.14833539809538282	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7820000	0.4893351674002707	1.9684853922766907	1.6664988505787321	1.1252622180832226	4.498059212370779	0.8286848772413835	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7830000	0.5094321206471609	1.209418255999842	0.8258388290832672	0.06717239075240822	0.6743730543201019	1.9325064034232275	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7840000	1.2883835114571915	2.5802502322804695	1.3821586711716638	0.3812151548406854	3.5449416331444117	1.732684013008917	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7850000	0.0698382399427215	3.391322954230527	1.0997638844839217	2.1142538654877394	1.808962909231259	1.8877653531233838	1.0	1.0	1.0	0.0	1.0	1.0	5.0
7860000	0.7764996201304742	2.237190712439838	1.051803583785793	0.3405264584499416	0.0585137635356036	3.5927679464292095	1.0	1.0	0.0	1.0	0.0	1.0	4.0
7870000	1.8892889747511354	2.1633238321706276	0.5935214260724908	0.15323796847619703	0.004637690777196657	1.4295124359705154	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7880000	0.3366729213684454	1.1085166370322632	2.996400936619699	0.2361386905398298	0.4300116461290838	0.31774981334797553	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7890000	0.42154894228054435	1.7885937602516773	0.30032610745502164	1.0836394874216335	1.590171066612522	0.5644675335684011	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7900000	1.3428351302824808	4.119251859568489	0.08391373775587195	1.8771744444728864	0.8484479076319941	1.782115853473022	1.0	1.0	1.0	1.0	1.0	0.0	5.0
7910000	0.3906913818557014	0.8995501208420864	0.07017975995932979	0.7416157216556072	0.6485113076058824	0.5525838003995435	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7920000	0.3928312609079056	1.7775673265581189	0.3015541044883125	0.6720080505936182	1.3912556679790133	0.3568758428300681	1.0	1.0	1.0	1.0	0.0	1.0	5.0
7930000	1.0871428652805715	1.045426877323318	1.5666171033214575	2.617171214281269	0.42026761787991934	2.320262868805202	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7940000	0.2261567929739468	3.1246128595169065	0.799932527844684	0.29264331444092356	1.1158647335754095	0.0602174420507409	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7950000	1.3876420347440263E-4	2.4417075089171174	1.0101875337067239	0.673222301722946	0.7238265211375531	1.0018240069138309	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7960000	0.6218712411577993	2.450176726093684	1.835302787583366	0.6624718191925103	0.6273373895433917	1.2143999823715326	1.0	1.0	1.0	0.0	1.0	0.0	4.0
7970000	0.9492338422602471	1.450930007976122	2.257943668301691	1.0122749963981883	1.464307357799968	1.0970919928963514	0.0	1.0	1.0	1.0	0.0	1.0	4.0
7980000	0.6835697998835689	2.285073406079147	1.2144217811845215	1.6449084583273312	4.073087092082017	1.312721184116512	1.0	1.0	0.0	1.0	1.0	0.0	4.0
7990000	0.3175052482267778	4.0203836467325065	0.8901062382134438	0.8447177732888639	0.27767367190335984	0.5487733806668021	1.0	1.0	0.0	1.0	0.0	1.0	4.0
8000000	0.1760871058431677	2.5922240419119436	1.8962625978689323	0.31827256707473034	1.1092251924969683	0.3597655440844917	1.0	1.0	0.0	1.0	1.0	0.0	4.0
